timestamp,user,nice,system,iowait,steal,idle
2023-07-22 19:31:00,5.05,0.0,0.51,2.02,0.0,92.42
2023-07-22 19:31:10,6.7,0.0,1.03,0.0,0.0,92.27
2023-07-22 19:31:20,17.55,0.0,4.26,0.53,0.0,77.66
2023-07-22 19:31:30,5.13,0.0,1.54,0.0,0.0,93.33
2023-07-22 19:31:40,5.61,0.0,1.02,0.51,0.0,92.86
2023-07-22 19:31:50,5.5,0.0,0.5,0.5,0.0,93.5
2023-07-22 19:32:00,5.53,0.0,1.01,0.0,0.0,93.47
2023-07-22 19:32:10,6.03,0.0,1.01,1.01,0.0,91.96
2023-07-22 19:32:20,19.79,0.0,3.74,1.6,0.0,74.87
2023-07-22 19:32:30,5.08,0.0,0.51,0.0,0.0,94.42
2023-07-22 19:38:59,0.0,0.0,0.0,0.0,0.0,100.0
2023-07-22 19:39:08,0.0,0.0,0.0,0.0,0.0,100.0
2023-07-22 19:39:18,0.5,0.0,0.0,0.0,0.0,99.5
2023-07-22 19:39:28,0.51,0.0,0.51,0.0,0.0,98.98
2023-07-22 19:39:38,0.51,0.0,0.51,0.0,0.0,98.99
2023-07-22 19:39:48,0.51,0.0,0.0,0.0,0.0,99.49
2023-07-22 19:39:58,0.51,0.0,0.0,0.0,0.0,99.49
2023-07-22 19:40:08,0.51,0.0,0.51,0.0,0.0,98.99
2023-07-22 19:40:18,1.01,0.0,0.5,0.0,0.0,98.49
